Date,Category,Quantity,Revenue,Orders
2011-08-14,Metal Signs & Plaques,35,64.5,6
2011-08-14,Mirrors,22,18.92,2
2011-08-14,Miscellaneous,386,724.27,16
2011-08-14,"Mugs, Cups & Glasses",86,114.74,9
2011-08-14,"Paper Napkins, Doilies & Bunting",54,163.1,8
2011-08-14,Party & Event Accessories,3,2.4899999999999998,1
2011-08-14,Picture Frames & Photo Accessories,87,282.75,8
2011-08-14,"Plates, Bowls, Trays & Serveware",130,268.45,6
2011-08-14,Sewing & Craft Kits,42,57.6,4
2011-08-14,"Stationery, Notebooks & Greeting Cards",54,75.32,6
2011-08-14,"Stickers, Patches & Badges",20,24.2,2
2011-08-14,Tea & Coffee Sets,10,61.1,5
2011-08-14,Tealight Holders & Sets,93,191.19,6
2011-08-14,Travel & Office Accessories,19,32.9,3
2011-08-14,Trinket Boxes & Keepsakes,221,278.99,7
2011-08-14,Unclassified,0,0.0,0
2011-08-14,Wall Art & Prints,0,0.0,0
2011-08-14,Wooden Letters & Number Tiles,5,17.75,2
2011-08-15,"Bag Charms, Key Rings & Phone Charms",3,1.9500000000000002,1
2011-08-15,"Bags, Purses & Backpacks",261,358.47,11
2011-08-15,"Baskets, Hampers & Wicker",270,262.92,3
2011-08-15,Cake Cases & Baking Accessories,467,563.15,16
2011-08-15,Cake Stands,61,542.75,8
2011-08-15,"Candles, Incense & Matches",110,195.93,10
2011-08-15,Children's Toys & Playsets,149,410.67,10
2011-08-15,Christmas Decorations,95,98.87,4
2011-08-15,Clocks & Timepieces,38,166.0,4
2011-08-15,"Clothing, Accessories & Beauty",89,131.65,3
2011-08-15,"Coat Racks, Hooks & Hangers",65,141.65,7
2011-08-15,Colouring & Art Supplies,652,192.59,9
2011-08-15,"Cushions, Quilts & Home Textiles",16,30.0,2
2011-08-15,Cutlery & Chopping Boards,38,134.64000000000001,5
2011-08-15,Decorative Hanging Ornaments & Figurines,480,450.54,15
2011-08-15,Doormats & Doorstops,68,504.3,9
2011-08-15,Easter Decorations,1,0.65,1
2011-08-15,Egg Cups & Holders,3,6.24,1
2011-08-15,Fairy Lights & Decorative Garlands,229,234.54999999999998,7
2011-08-15,"Furniture, Cabinets & Storage Furniture",146,450.45,12
2011-08-15,"Garden, Bird Feeding & Outdoor Décor",67,250.53,9
2011-08-15,"Gift Wrap, Tape & Ribbons",597,306.0,8
2011-08-15,"Glass Jars, Bottles & Vases",110,408.0,8
2011-08-15,Hair Accessories,0,0.0,0
2011-08-15,Hand Warmers & Umbrellas,73,236.76000000000002,6
2011-08-15,Hot Water Bottles,20,89.2,4
2011-08-15,"Jewellery - Bracelets, Rings & Brooches",41,256.02,4
2011-08-15,Jewellery - Earrings,0,0.0,0
2011-08-15,Jewellery - Necklaces,0,0.0,0
2011-08-15,"Jigsaw Puzzles, Card Games & Board Games",364,422.36,9
2011-08-15,Jumbo Bags & Shoppers,604,1254.26,12
2011-08-15,Kitchen Storage & Containers,365,793.59,18
2011-08-15,Kitchen Utensils & Tools,137,165.83,10
2011-08-15,Lamps & Lampshades,9,55.2,3
2011-08-15,Lanterns,51,149.05,4
2011-08-15,Lunch Boxes & Snack Bags,705,1137.35,12
2011-08-15,Memo Boards & Blackboards,42,183.9,5
2011-08-15,Metal Signs & Plaques,695,863.37,14
2011-08-15,Mirrors,31,32.93,3
2011-08-15,Miscellaneous,942,1329.7,28
2011-08-15,"Mugs, Cups & Glasses",386,581.49,19
2011-08-15,"Paper Napkins, Doilies & Bunting",231,979.55,16
2011-08-15,Party & Event Accessories,99,104.08,3
2011-08-15,Picture Frames & Photo Accessories,176,453.52000000000004,6
2011-08-15,"Plates, Bowls, Trays & Serveware",185,381.18,12
2011-08-15,Sewing & Craft Kits,78,227.7,7
2011-08-15,"Stationery, Notebooks & Greeting Cards",217,207.19,10
2011-08-15,"Stickers, Patches & Badges",43,30.49,3
2011-08-15,Tea & Coffee Sets,24,120.29999999999998,5
2011-08-15,Tealight Holders & Sets,443,680.95,18
2011-08-15,Travel & Office Accessories,19,28.65,2
2011-08-15,Trinket Boxes & Keepsakes,129,191.75,6
2011-08-15,Unclassified,0,0.0,0
2011-08-15,Wall Art & Prints,0,0.0,0
2011-08-15,Wooden Letters & Number Tiles,50,287.1,4
2011-08-16,"Bag Charms, Key Rings & Phone Charms",0,0.0,0
2011-08-16,"Bags, Purses & Backpacks",631,1316.09,14
2011-08-16,"Baskets, Hampers & Wicker",52,83.5,4
2011-08-16,Cake Cases & Baking Accessories,235,370.21000000000004,15
2011-08-16,Cake Stands,13,263.43,5
2011-08-16,"Candles, Incense & Matches",215,276.95,13
2011-08-16,Children's Toys & Playsets,68,332.09999999999997,5
2011-08-16,Christmas Decorations,212,389.76,6
2011-08-16,Clocks & Timepieces,72,336.74,9
2011-08-16,"Clothing, Accessories & Beauty",295,408.14000000000004,5
2011-08-16,"Coat Racks, Hooks & Hangers",85,191.85,9
2011-08-16,Colouring & Art Supplies,533,299.03,13
2011-08-16,"Cushions, Quilts & Home Textiles",13,52.95,2
2011-08-16,Cutlery & Chopping Boards,23,105.27,4
2011-08-16,Decorative Hanging Ornaments & Figurines,630,638.74,15
2011-08-16,Doormats & Doorstops,93,699.99,7
2011-08-16,Easter Decorations,0,0.0,0
2011-08-16,Egg Cups & Holders,10,44.28,2
2011-08-16,Fairy Lights & Decorative Garlands,84,299.24,7
2011-08-16,"Furniture, Cabinets & Storage Furniture",174,437.24,10
2011-08-16,"Garden, Bird Feeding & Outdoor Décor",54,76.82,6
2011-08-16,"Gift Wrap, Tape & Ribbons",457,331.79,9
2011-08-16,"Glass Jars, Bottles & Vases",35,131.45,6
2011-08-16,Hair Accessories,1,1.05,1
2011-08-16,Hand Warmers & Umbrellas,207,334.65,7
2011-08-16,Hot Water Bottles,71,290.47,5
2011-08-16,"Jewellery - Bracelets, Rings & Brooches",143,137.30999999999997,5
2011-08-16,Jewellery - Earrings,0,0.0,0
2011-08-16,Jewellery - Necklaces,4,13.6,2
2011-08-16,"Jigsaw Puzzles, Card Games & Board Games",167,74.05,5
2011-08-16,Jumbo Bags & Shoppers,486,1009.75,7
2011-08-16,Kitchen Storage & Containers,404,337.84,13
2011-08-16,Kitchen Utensils & Tools,176,533.27,15
2011-08-16,Lamps & Lampshades,0,0.0,0
2011-08-16,Lanterns,2,7.5,1
2011-08-16,Lunch Boxes & Snack Bags,1122,2292.42,17
2011-08-16,Memo Boards & Blackboards,26,92.70000000000002,4
2011-08-16,Metal Signs & Plaques,455,793.99,11
2011-08-16,Mirrors,0,0.0,0
2011-08-16,Miscellaneous,1421,1756.15,33
2011-08-16,"Mugs, Cups & Glasses",728,909.04,19
2011-08-16,"Paper Napkins, Doilies & Bunting",274,1339.52,14
2011-08-16,Party & Event Accessories,106,88.1,3
2011-08-16,Picture Frames & Photo Accessories,80,228.06,9
2011-08-16,"Plates, Bowls, Trays & Serveware",323,371.01,16
2011-08-16,Sewing & Craft Kits,60,82.0,4
2011-08-16,"Stationery, Notebooks & Greeting Cards",356,312.12,12
2011-08-16,"Stickers, Patches & Badges",83,102.55,4
2011-08-16,Tea & Coffee Sets,21,123.95,6
2011-08-16,Tealight Holders & Sets,331,504.31,14
2011-08-16,Travel & Office Accessories,89,135.25,4
2011-08-16,Trinket Boxes & Keepsakes,59,112.63,4
2011-08-16,Unclassified,0,0.0,0
2011-08-16,Wall Art & Prints,0,0.0,0
2011-08-16,Wooden Letters & Number Tiles,13,77.35,3
2011-08-17,"Bag Charms, Key Rings & Phone Charms",6,3.9000000000000004,1
2011-08-17,"Bags, Purses & Backpacks",751,1948.02,24
2011-08-17,"Baskets, Hampers & Wicker",43,135.73,7
2011-08-17,Cake Cases & Baking Accessories,1569,2646.87,23
2011-08-17,Cake Stands,58,645.7399999999999,10
2011-08-17,"Candles, Incense & Matches",1052,1766.49,15
2011-08-17,Children's Toys & Playsets,640,1646.7800000000002,18
2011-08-17,Christmas Decorations,355,454.31,7
2011-08-17,Clocks & Timepieces,536,2297.55,8
2011-08-17,"Clothing, Accessories & Beauty",98,116.66,5
2011-08-17,"Coat Racks, Hooks & Hangers",323,450.98,15
2011-08-17,Colouring & Art Supplies,953,422.45,15
2011-08-17,"Cushions, Quilts & Home Textiles",725,2555.55,4
2011-08-17,Cutlery & Chopping Boards,242,1043.02,7
2011-08-17,Decorative Hanging Ornaments & Figurines,602,670.28,16
2011-08-17,Doormats & Doorstops,362,2867.48,8
2011-08-17,Easter Decorations,2,7.5,1
2011-08-17,Egg Cups & Holders,14,41.51,5
2011-08-17,Fairy Lights & Decorative Garlands,111,417.1,11
2011-08-17,"Furniture, Cabinets & Storage Furniture",521,1317.54,17
2011-08-17,"Garden, Bird Feeding & Outdoor Décor",125,211.3,12
2011-08-17,"Gift Wrap, Tape & Ribbons",385,292.29,10
2011-08-17,"Glass Jars, Bottles & Vases",63,205.29,5
2011-08-17,Hair Accessories,0,0.0,0
2011-08-17,Hand Warmers & Umbrellas,89,304.74,9
2011-08-17,Hot Water Bottles,12,60.480000000000004,4
2011-08-17,"Jewellery - Bracelets, Rings & Brooches",46,24.9,4
2011-08-17,Jewellery - Earrings,0,0.0,0
2011-08-17,Jewellery - Necklaces,0,0.0,0
2011-08-17,"Jigsaw Puzzles, Card Games & Board Games",261,445.7,10
2011-08-17,Jumbo Bags & Shoppers,1608,3314.39,20
2011-08-17,Kitchen Storage & Containers,691,1700.75,17
2011-08-17,Kitchen Utensils & Tools,129,272.7,12
2011-08-17,Lamps & Lampshades,0,0.0,0
2011-08-17,Lanterns,89,191.41,8
2011-08-17,Lunch Boxes & Snack Bags,1035,1605.19,22
2011-08-17,Memo Boards & Blackboards,58,296.38,7
2011-08-17,Metal Signs & Plaques,726,1647.04,12
2011-08-17,Mirrors,17,10.59,3
2011-08-17,Miscellaneous,2306,5555.030000000001,40
2011-08-17,"Mugs, Cups & Glasses",4189,4759.91,23
2011-08-17,"Paper Napkins, Doilies & Bunting",879,2662.1400000000003,26
2011-08-17,Party & Event Accessories,114,82.5,3
2011-08-17,Picture Frames & Photo Accessories,82,397.95,9
2011-08-17,"Plates, Bowls, Trays & Serveware",291,574.12,22
2011-08-17,Sewing & Craft Kits,896,1549.1000000000001,13
2011-08-17,"Stationery, Notebooks & Greeting Cards",317,447.40999999999997,22
2011-08-17,"Stickers, Patches & Badges",122,91.14,7
2011-08-17,Tea & Coffee Sets,426,1528.97,16
2011-08-17,Tealight Holders & Sets,933,1163.67,16
2011-08-17,Travel & Office Accessories,41,69.34,7
2011-08-17,Trinket Boxes & Keepsakes,737,895.47,12
2011-08-17,Unclassified,0,0.0,0
2011-08-17,Wall Art & Prints,1,0.75,1
2011-08-17,Wooden Letters & Number Tiles,47,265.65000000000003,5
2011-08-18,"Bag Charms, Key Rings & Phone Charms",10,6.5,1
2011-08-18,"Bags, Purses & Backpacks",1567,1928.51,25
2011-08-18,"Baskets, Hampers & Wicker",330,452.17,10
2011-08-18,Cake Cases & Baking Accessories,5393,4091.93,30
2011-08-18,Cake Stands,136,1514.3999999999999,11
2011-08-18,"Candles, Incense & Matches",532,936.74,16
2011-08-18,Children's Toys & Playsets,265,700.34,15
2011-08-18,Christmas Decorations,1033,2637.31,9
2011-08-18,Clocks & Timepieces,102,408.0,9
2011-08-18,"Clothing, Accessories & Beauty",72,66.36,5
2011-08-18,"Coat Racks, Hooks & Hangers",350,505.72999999999996,15
2011-08-18,Colouring & Art Supplies,1491,813.89,14
2011-08-18,"Cushions, Quilts & Home Textiles",34,133.5,2
2011-08-18,Cutlery & Chopping Boards,52,191.8,9
2011-08-18,Decorative Hanging Ornaments & Figurines,1144,1161.4,25
2011-08-18,Doormats & Doorstops,112,778.6,12
2011-08-18,Easter Decorations,0,0.0,0
2011-08-18,Egg Cups & Holders,8,25.799999999999997,2
2011-08-18,Fairy Lights & Decorative Garlands,288,732.4,11
2011-08-18,"Furniture, Cabinets & Storage Furniture",843,1557.44,20
2011-08-18,"Garden, Bird Feeding & Outdoor Décor",136,150.88,5
2011-08-18,"Gift Wrap, Tape & Ribbons",1965,1792.33,16
2011-08-18,"Glass Jars, Bottles & Vases",382,1265.02,9
2011-08-18,Hair Accessories,2,130.0,1
2011-08-18,Hand Warmers & Umbrellas,280,1023.8000000000001,8
2011-08-18,Hot Water Bottles,40,191.9,5
2011-08-18,"Jewellery - Bracelets, Rings & Brooches",21,48.57,3
2011-08-18,Jewellery - Earrings,0,0.0,0
2011-08-18,Jewellery - Necklaces,2,19.9,1
2011-08-18,"Jigsaw Puzzles, Card Games & Board Games",519,794.9499999999999,8
2011-08-18,Jumbo Bags & Shoppers,2491,4651.77,24
2011-08-18,Kitchen Storage & Containers,900,1050.6499999999999,19
2011-08-18,Kitchen Utensils & Tools,336,599.02,14
2011-08-18,Lamps & Lampshades,54,168.1,4
2011-08-18,Lanterns,4,15.0,2
2011-08-18,Lunch Boxes & Snack Bags,2093,3620.65,18
2011-08-18,Memo Boards & Blackboards,49,184.55,10
2011-08-18,Metal Signs & Plaques,531,548.63,17
2011-08-18,Mirrors,39,26.19,3
2011-08-18,Miscellaneous,3345,5589.57,44
2011-08-18,"Mugs, Cups & Glasses",1724,2125.36,20
2011-08-18,"Paper Napkins, Doilies & Bunting",1382,2980.1200000000003,22
2011-08-18,Party & Event Accessories,156,150.0,3
2011-08-18,Picture Frames & Photo Accessories,366,1045.1,9
2011-08-18,"Plates, Bowls, Trays & Serveware",630,1063.02,12
2011-08-18,Sewing & Craft Kits,579,1606.25,5
2011-08-18,"Stationery, Notebooks & Greeting Cards",538,1275.04,21
2011-08-18,"Stickers, Patches & Badges",130,155.98000000000002,6
2011-08-18,Tea & Coffee Sets,78,344.4,8
2011-08-18,Tealight Holders & Sets,1265,2011.61,22
2011-08-18,Travel & Office Accessories,26,42.4,3
2011-08-18,Trinket Boxes & Keepsakes,198,332.6,7
2011-08-18,Unclassified,0,0.0,0
2011-08-18,Wall Art & Prints,12,30.599999999999998,1
2011-08-18,Wooden Letters & Number Tiles,45,299.75,10
2011-08-19,"Bag Charms, Key Rings & Phone Charms",24,15.600000000000001,1
2011-08-19,"Bags, Purses & Backpacks",377,529.65,17
2011-08-19,"Baskets, Hampers & Wicker",174,215.21999999999997,7
2011-08-19,Cake Cases & Baking Accessories,591,477.93,15
2011-08-19,Cake Stands,20,161.0,6
2011-08-19,"Candles, Incense & Matches",379,470.23,14
2011-08-19,Children's Toys & Playsets,195,1020.84,15
2011-08-19,Christmas Decorations,117,190.67,7
2011-08-19,Clocks & Timepieces,113,452.25,4
2011-08-19,"Clothing, Accessories & Beauty",62,98.9,4
2011-08-19,"Coat Racks, Hooks & Hangers",284,323.32,9
2011-08-19,Colouring & Art Supplies,642,273.12,14
2011-08-19,"Cushions, Quilts & Home Textiles",90,143.38,7
2011-08-19,Cutlery & Chopping Boards,62,190.44,6
2011-08-19,Decorative Hanging Ornaments & Figurines,418,532.48,14
2011-08-19,Doormats & Doorstops,85,592.65,8
2011-08-19,Easter Decorations,12,4.68,1
2011-08-19,Egg Cups & Holders,1,1.65,1
2011-08-19,Fairy Lights & Decorative Garlands,32,86.4,4
2011-08-19,"Furniture, Cabinets & Storage Furniture",195,598.65,13
2011-08-19,"Garden, Bird Feeding & Outdoor Décor",38,58.56,5
2011-08-19,"Gift Wrap, Tape & Ribbons",426,234.8,8
2011-08-19,"Glass Jars, Bottles & Vases",78,271.7,7
2011-08-19,Hair Accessories,1,1.65,1
2011-08-19,Hand Warmers & Umbrellas,277,1391.95,4
2011-08-19,Hot Water Bottles,28,79.0,3
2011-08-19,"Jewellery - Bracelets, Rings & Brooches",529,159.97,7
2011-08-19,Jewellery - Earrings,1,3.75,1
2011-08-19,Jewellery - Necklaces,1,4.95,1
2011-08-19,"Jigsaw Puzzles, Card Games & Board Games",355,317.63,8
2011-08-19,Jumbo Bags & Shoppers,684,1420.66,13
2011-08-19,Kitchen Storage & Containers,230,201.68,6
2011-08-19,Kitchen Utensils & Tools,150,258.96,9
2011-08-19,Lamps & Lampshades,26,101.5,3
2011-08-19,Lanterns,49,152.55,7
2011-08-19,Lunch Boxes & Snack Bags,427,668.4,16
2011-08-19,Memo Boards & Blackboards,30,154.5,5
2011-08-19,Metal Signs & Plaques,362,613.95,11
2011-08-19,Mirrors,3,17.85,2
2011-08-19,Miscellaneous,911,1252.66,27
2011-08-19,"Mugs, Cups & Glasses",551,510.63,16
2011-08-19,"Paper Napkins, Doilies & Bunting",251,760.25,17
2011-08-19,Party & Event Accessories,87,70.15,4
2011-08-19,Picture Frames & Photo Accessories,79,204.31,6
2011-08-19,"Plates, Bowls, Trays & Serveware",241,295.82,13
2011-08-19,Sewing & Craft Kits,107,287.85,7
2011-08-19,"Stationery, Notebooks & Greeting Cards",318,254.17999999999998,15
2011-08-19,"Stickers, Patches & Badges",0,0.0,0
2011-08-19,Tea & Coffee Sets,16,65.9,6
2011-08-19,Tealight Holders & Sets,426,546.02,13
2011-08-19,Travel & Office Accessories,14,27.15,2
2011-08-19,Trinket Boxes & Keepsakes,74,110.9,6
2011-08-19,Unclassified,0,0.0,0
2011-08-19,Wall Art & Prints,0,0.0,0
2011-08-19,Wooden Letters & Number Tiles,6,35.7,1
2011-08-20,"Bag Charms, Key Rings & Phone Charms",0,0.0,0
2011-08-20,"Bags, Purses & Backpacks",0,0.0,0
2011-08-20,"Baskets, Hampers & Wicker",0,0.0,0
2011-08-20,Cake Cases & Baking Accessories,0,0.0,0
2011-08-20,Cake Stands,0,0.0,0
2011-08-20,"Candles, Incense & Matches",0,0.0,0
2011-08-20,Children's Toys & Playsets,0,0.0,0
2011-08-20,Christmas Decorations,0,0.0,0
2011-08-20,Clocks & Timepieces,0,0.0,0
2011-08-20,"Clothing, Accessories & Beauty",0,0.0,0
2011-08-20,"Coat Racks, Hooks & Hangers",0,0.0,0
2011-08-20,Colouring & Art Supplies,0,0.0,0
2011-08-20,"Cushions, Quilts & Home Textiles",0,0.0,0
2011-08-20,Cutlery & Chopping Boards,0,0.0,0
2011-08-20,Decorative Hanging Ornaments & Figurines,0,0.0,0
2011-08-20,Doormats & Doorstops,0,0.0,0
2011-08-20,Easter Decorations,0,0.0,0
2011-08-20,Egg Cups & Holders,0,0.0,0
2011-08-20,Fairy Lights & Decorative Garlands,0,0.0,0
2011-08-20,"Furniture, Cabinets & Storage Furniture",0,0.0,0
2011-08-20,"Garden, Bird Feeding & Outdoor Décor",0,0.0,0
2011-08-20,"Gift Wrap, Tape & Ribbons",0,0.0,0
2011-08-20,"Glass Jars, Bottles & Vases",0,0.0,0
2011-08-20,Hair Accessories,0,0.0,0
2011-08-20,Hand Warmers & Umbrellas,0,0.0,0
2011-08-20,Hot Water Bottles,0,0.0,0
2011-08-20,"Jewellery - Bracelets, Rings & Brooches",0,0.0,0
2011-08-20,Jewellery - Earrings,0,0.0,0
2011-08-20,Jewellery - Necklaces,0,0.0,0
2011-08-20,"Jigsaw Puzzles, Card Games & Board Games",0,0.0,0
2011-08-20,Jumbo Bags & Shoppers,0,0.0,0
2011-08-20,Kitchen Storage & Containers,0,0.0,0
2011-08-20,Kitchen Utensils & Tools,0,0.0,0
2011-08-20,Lamps & Lampshades,0,0.0,0
2011-08-20,Lanterns,0,0.0,0
2011-08-20,Lunch Boxes & Snack Bags,0,0.0,0
2011-08-20,Memo Boards & Blackboards,0,0.0,0
2011-08-20,Metal Signs & Plaques,0,0.0,0
2011-08-20,Mirrors,0,0.0,0
2011-08-20,Miscellaneous,0,0.0,0
2011-08-20,"Mugs, Cups & Glasses",0,0.0,0
2011-08-20,"Paper Napkins, Doilies & Bunting",0,0.0,0
2011-08-20,Party & Event Accessories,0,0.0,0
2011-08-20,Picture Frames & Photo Accessories,0,0.0,0
2011-08-20,"Plates, Bowls, Trays & Serveware",0,0.0,0
2011-08-20,Sewing & Craft Kits,0,0.0,0
2011-08-20,"Stationery, Notebooks & Greeting Cards",0,0.0,0
2011-08-20,"Stickers, Patches & Badges",0,0.0,0
2011-08-20,Tea & Coffee Sets,0,0.0,0
2011-08-20,Tealight Holders & Sets,0,0.0,0
2011-08-20,Travel & Office Accessories,0,0.0,0
2011-08-20,Trinket Boxes & Keepsakes,0,0.0,0
2011-08-20,Unclassified,0,0.0,0
2011-08-20,Wall Art & Prints,0,0.0,0
2011-08-20,Wooden Letters & Number Tiles,0,0.0,0
2011-08-21,"Bag Charms, Key Rings & Phone Charms",29,18.85,2
2011-08-21,"Bags, Purses & Backpacks",358,598.01,12
2011-08-21,"Baskets, Hampers & Wicker",37,56.160000000000004,4
2011-08-21,Cake Cases & Baking Accessories,240,508.12,22
2011-08-21,Cake Stands,18,156.9,7
2011-08-21,"Candles, Incense & Matches",152,248.29999999999998,10
2011-08-21,Children's Toys & Playsets,78,160.48,9
2011-08-21,Christmas Decorations,200,147.3,5
2011-08-21,Clocks & Timepieces,102,557.54,11
2011-08-21,"Clothing, Accessories & Beauty",89,117.71,5
2011-08-21,"Coat Racks, Hooks & Hangers",88,149.64,7
2011-08-21,Colouring & Art Supplies,669,281.59999999999997,10
2011-08-21,"Cushions, Quilts & Home Textiles",9,18.95,2
2011-08-21,Cutlery & Chopping Boards,22,68.9,5
2011-08-21,Decorative Hanging Ornaments & Figurines,187,283.64,12
2011-08-21,Doormats & Doorstops,17,117.15,6
2011-08-21,Easter Decorations,9,8.67,2
2011-08-21,Egg Cups & Holders,0,0.0,0
2011-08-21,Fairy Lights & Decorative Garlands,26,79.9,6
2011-08-21,"Furniture, Cabinets & Storage Furniture",294,824.35,12
2011-08-21,"Garden, Bird Feeding & Outdoor Décor",21,79.83,5
2011-08-21,"Gift Wrap, Tape & Ribbons",287,172.77,8
2011-08-21,"Glass Jars, Bottles & Vases",47,134.65,5
2011-08-21,Hair Accessories,0,0.0,0
2011-08-21,Hand Warmers & Umbrellas,26,130.75,5
2011-08-21,Hot Water Bottles,30,114.8,5
2011-08-21,"Jewellery - Bracelets, Rings & Brooches",268,172.76,4
2011-08-21,Jewellery - Earrings,0,0.0,0
2011-08-21,Jewellery - Necklaces,8,58.349999999999994,1
2011-08-21,"Jigsaw Puzzles, Card Games & Board Games",81,104.81,8
2011-08-21,Jumbo Bags & Shoppers,1067,1985.3,11
2011-08-21,Kitchen Storage & Containers,183,548.73,13
2011-08-21,Kitchen Utensils & Tools,45,113.29,7
2011-08-21,Lamps & Lampshades,3,17.45,3
2011-08-21,Lanterns,4,19.8,1
2011-08-21,Lunch Boxes & Snack Bags,572,1046.6,13
2011-08-21,Memo Boards & Blackboards,24,160.8,7
2011-08-21,Metal Signs & Plaques,97,159.53,6
2011-08-21,Mirrors,29,54.92,4
2011-08-21,Miscellaneous,1047,1318.95,25
2011-08-21,"Mugs, Cups & Glasses",358,608.9399999999999,13
2011-08-21,"Paper Napkins, Doilies & Bunting",248,785.6700000000001,17
2011-08-21,Party & Event Accessories,36,37.0,2
2011-08-21,Picture Frames & Photo Accessories,134,558.9,10
2011-08-21,"Plates, Bowls, Trays & Serveware",151,251.51,10
2011-08-21,Sewing & Craft Kits,34,109.39999999999999,5
2011-08-21,"Stationery, Notebooks & Greeting Cards",144,169.01,11
2011-08-21,"Stickers, Patches & Badges",35,38.95,4
2011-08-21,Tea & Coffee Sets,58,332.20000000000005,10
2011-08-21,Tealight Holders & Sets,440,579.12,14
2011-08-21,Travel & Office Accessories,13,19.15,3
2011-08-21,Trinket Boxes & Keepsakes,27,33.75,3
2011-08-21,Unclassified,0,0.0,0
2011-08-21,Wall Art & Prints,2,2.5,1
2011-08-21,Wooden Letters & Number Tiles,19,64.5,3
2011-08-22,"Bag Charms, Key Rings & Phone Charms",96,62.400000000000006,1
2011-08-22,"Bags, Purses & Backpacks",598,742.59,20
2011-08-22,"Baskets, Hampers & Wicker",30,47.6,4
2011-08-22,Cake Cases & Baking Accessories,536,690.0,22
2011-08-22,Cake Stands,173,1783.35,9
2011-08-22,"Candles, Incense & Matches",549,589.87,12
2011-08-22,Children's Toys & Playsets,232,595.71,17
2011-08-22,Christmas Decorations,284,408.88,9
2011-08-22,Clocks & Timepieces,1222,4287.99,12
2011-08-22,"Clothing, Accessories & Beauty",138,266.98,5
2011-08-22,"Coat Racks, Hooks & Hangers",166,286.3,12
2011-08-22,Colouring & Art Supplies,1054,596.1,15
2011-08-22,"Cushions, Quilts & Home Textiles",78,241.7,5
2011-08-22,Cutlery & Chopping Boards,82,311.5,4
2011-08-22,Decorative Hanging Ornaments & Figurines,417,527.68,16
2011-08-22,Doormats & Doorstops,52,400.2,10
2011-08-22,Easter Decorations,0,0.0,0
2011-08-22,Egg Cups & Holders,36,6.84,1
2011-08-22,Fairy Lights & Decorative Garlands,58,234.10000000000002,7
2011-08-22,"Furniture, Cabinets & Storage Furniture",285,737.5699999999999,15
2011-08-22,"Garden, Bird Feeding & Outdoor Décor",72,177.44,7
2011-08-22,"Gift Wrap, Tape & Ribbons",920,634.08,18
2011-08-22,"Glass Jars, Bottles & Vases",6,21.3,2
2011-08-22,Hair Accessories,15,15.45,2
2011-08-22,Hand Warmers & Umbrellas,243,681.2,10
2011-08-22,Hot Water Bottles,118,528.8000000000001,6
2011-08-22,"Jewellery - Bracelets, Rings & Brooches",248,154.72,9
2011-08-22,Jewellery - Earrings,0,0.0,0
2011-08-22,Jewellery - Necklaces,6,45.0,1
2011-08-22,"Jigsaw Puzzles, Card Games & Board Games",185,385.77,8
2011-08-22,Jumbo Bags & Shoppers,1241,2546.83,25
2011-08-22,Kitchen Storage & Containers,498,476.87,18
2011-08-22,Kitchen Utensils & Tools,113,344.0,13
2011-08-22,Lamps & Lampshades,24,20.4,1
2011-08-22,Lanterns,6,29.900000000000002,1
2011-08-22,Lunch Boxes & Snack Bags,997,1798.25,28
2011-08-22,Memo Boards & Blackboards,71,373.65,7
2011-08-22,Metal Signs & Plaques,299,441.33,14
2011-08-22,Mirrors,31,24.31,3
2011-08-22,Miscellaneous,1555,2525.38,35
2011-08-22,"Mugs, Cups & Glasses",437,627.57,19
2011-08-22,"Paper Napkins, Doilies & Bunting",348,1134.95,21
2011-08-22,Party & Event Accessories,182,153.48000000000002,5
2011-08-22,Picture Frames & Photo Accessories,145,465.8,14
2011-08-22,"Plates, Bowls, Trays & Serveware",234,545.58,12
2011-08-22,Sewing & Craft Kits,36,78.0,5
2011-08-22,"Stationery, Notebooks & Greeting Cards",221,242.39,14
2011-08-22,"Stickers, Patches & Badges",18,22.5,1
2011-08-22,Tea & Coffee Sets,35,156.85000000000002,5
2011-08-22,Tealight Holders & Sets,1033,1722.6399999999999,19
2011-08-22,Travel & Office Accessories,40,78.15,5
2011-08-22,Trinket Boxes & Keepsakes,43,63.31,4
2011-08-22,Unclassified,0,0.0,0
2011-08-22,Wall Art & Prints,24,18.0,2
2011-08-22,Wooden Letters & Number Tiles,16,98.2,5
2011-08-23,"Bag Charms, Key Rings & Phone Charms",8,5.2,1
2011-08-23,"Bags, Purses & Backpacks",590,1082.8,25
2011-08-23,"Baskets, Hampers & Wicker",84,141.76,9
2011-08-23,Cake Cases & Baking Accessories,1692,1444.75,22
2011-08-23,Cake Stands,48,526.44,7
2011-08-23,"Candles, Incense & Matches",349,461.89,11
2011-08-23,Children's Toys & Playsets,182,426.34999999999997,15
2011-08-23,Christmas Decorations,317,320.87,10
2011-08-23,Clocks & Timepieces,66,323.0,10
2011-08-23,"Clothing, Accessories & Beauty",189,235.27,6
2011-08-23,"Coat Racks, Hooks & Hangers",79,229.86,10
2011-08-23,Colouring & Art Supplies,199,160.85999999999999,8
2011-08-23,"Cushions, Quilts & Home Textiles",91,161.51,5
2011-08-23,Cutlery & Chopping Boards,246,1013.8500000000001,8
2011-08-23,Decorative Hanging Ornaments & Figurines,541,699.64,23
2011-08-23,Doormats & Doorstops,98,691.5,13
