cancellation_row,invoice,available_candidates,selected_original_row,status
433526,C573925,0,,unmatched
433551,C573929,0,,unmatched
433552,C573929,0,,unmatched
433553,C573929,0,,unmatched
433654,C573949,1,377663.0,unique_available_candidate
433655,C573949,1,377664.0,unique_available_candidate
433656,C573949,1,377649.0,unique_available_candidate
433849,C574003,1,397916.0,unique_available_candidate
433891,C574010,14,335959.0,multiple_available_candidates
433892,C574010,7,372241.0,multiple_available_candidates
433893,C574010,1,42776.0,unique_available_candidate
433987,C574019,1,304961.0,unique_available_candidate
434069,C574026,0,,unmatched
434070,C574026,1,424667.0,unique_available_candidate
434071,C574027,1,354758.0,unique_available_candidate
434072,C574027,1,354752.0,unique_available_candidate
434073,C574027,1,354756.0,unique_available_candidate
434074,C574027,0,,unmatched
434075,C574027,2,354743.0,multiple_available_candidates
434076,C574027,2,354742.0,multiple_available_candidates
434077,C574027,1,258699.0,unique_available_candidate
434078,C574027,1,258683.0,unique_available_candidate
434079,C574028,0,,unmatched
434080,C574028,1,414069.0,unique_available_candidate
434118,C574030,0,,unmatched
434119,C574031,0,,unmatched
434706,C574057,0,,unmatched
434707,C574057,1,434544.0,unique_available_candidate
434760,C574061,0,,unmatched
434920,C574065,1,434846.0,unique_available_candidate
434921,C574065,1,434857.0,unique_available_candidate
434922,C574065,1,434893.0,unique_available_candidate
434923,C574065,0,,unmatched
434924,C574065,1,434871.0,unique_available_candidate
435951,C574078,0,,unmatched
435952,C574078,2,360755.0,multiple_available_candidates
436057,C574083,2,427099.0,multiple_available_candidates
436248,C574095,0,,unmatched
436249,C574095,0,,unmatched
436250,C574095,0,,unmatched
436251,C574095,0,,unmatched
436252,C574095,0,,unmatched
436253,C574095,0,,unmatched
436423,C574137,0,,unmatched
436717,C574238,0,,unmatched
436718,C574238,0,,unmatched
436719,C574238,0,,unmatched
436850,C574248,1,331601.0,unique_available_candidate
436997,C574254,0,,unmatched
437052,C574259,0,,unmatched
437071,C574261,0,,unmatched
437072,C574261,0,,unmatched
437073,C574261,0,,unmatched
437074,C574261,1,20068.0,unique_available_candidate
437075,C574261,0,,unmatched
437076,C574261,0,,unmatched
437122,C574268,0,,unmatched
437383,C574288,0,,unmatched
437426,C574291,0,,unmatched
437427,C574291,0,,unmatched
437428,C574291,1,424442.0,unique_available_candidate
437429,C574291,0,,unmatched
437430,C574291,0,,unmatched
438440,C574318,3,271567.0,multiple_available_candidates
438441,C574318,0,,unmatched
438487,C574322,0,,unmatched
438868,C574337,1,406817.0,unique_available_candidate
438883,C574339,0,,unmatched
438979,C574344,1,142988.0,unique_available_candidate
439000,C574347,1,380050.0,unique_available_candidate
439001,C574347,0,,unmatched
439017,C574350,1,387356.0,unique_available_candidate
439018,C574350,1,387355.0,unique_available_candidate
439019,C574350,1,387357.0,unique_available_candidate
439262,C574424,0,,unmatched
439263,C574424,0,,unmatched
439264,C574424,0,,unmatched
439342,C574443,0,,unmatched
439344,C574447,3,355494.0,multiple_available_candidates
439410,C574472,0,,unmatched
439411,C574472,0,,unmatched
439461,C574473,1,438139.0,unique_available_candidate
439462,C574473,1,438145.0,unique_available_candidate
439463,C574473,1,438143.0,unique_available_candidate
439464,C574473,1,438146.0,unique_available_candidate
439465,C574473,1,438140.0,unique_available_candidate
439466,C574473,3,438142.0,multiple_available_candidates
439467,C574473,1,438141.0,unique_available_candidate
439468,C574473,1,438144.0,unique_available_candidate
439889,C574483,1,423869.0,unique_available_candidate
439925,C574486,1,431521.0,unique_available_candidate
439926,C574486,1,431520.0,unique_available_candidate
439927,C574487,0,,unmatched
439928,C574487,1,427965.0,unique_available_candidate
439929,C574487,1,428019.0,unique_available_candidate
439930,C574488,0,,unmatched
439931,C574489,1,423483.0,unique_available_candidate
439970,C574492,0,,unmatched
439971,C574493,0,,unmatched
439972,C574493,0,,unmatched
439973,C574493,0,,unmatched
439974,C574493,0,,unmatched
439975,C574493,0,,unmatched
439976,C574493,0,,unmatched
439977,C574493,0,,unmatched
439978,C574493,0,,unmatched
439979,C574493,1,421678.0,unique_available_candidate
439980,C574494,0,,unmatched
439981,C574496,0,,unmatched
439982,C574499,0,,unmatched
439983,C574499,0,,unmatched
439984,C574500,0,,unmatched
440070,C574503,0,,unmatched
440071,C574503,0,,unmatched
440072,C574504,1,408515.0,unique_available_candidate
440073,C574504,1,408513.0,unique_available_candidate
440074,C574504,0,,unmatched
440075,C574505,0,,unmatched
440076,C574505,0,,unmatched
440077,C574505,0,,unmatched
440078,C574505,0,,unmatched
440079,C574505,0,,unmatched
440102,C574507,0,,unmatched
440103,C574507,0,,unmatched
440104,C574507,1,417097.0,unique_available_candidate
440147,C574508,0,,unmatched
440148,C574510,0,,unmatched
440149,C574510,0,,unmatched
440150,C574510,0,,unmatched
440173,C574512,0,,unmatched
440203,C574515,1,409574.0,unique_available_candidate
440204,C574515,1,409575.0,unique_available_candidate
440205,C574515,0,,unmatched
440206,C574515,0,,unmatched
440207,C574515,0,,unmatched
440208,C574517,0,,unmatched
440209,C574517,0,,unmatched
440245,C574522,0,,unmatched
440246,C574524,0,,unmatched
440247,C574524,1,365644.0,unique_available_candidate
440248,C574524,1,309791.0,unique_available_candidate
440249,C574524,6,328313.0,multiple_available_candidates
440250,C574524,4,295233.0,multiple_available_candidates
440251,C574524,3,257490.0,multiple_available_candidates
440252,C574524,1,54344.0,unique_available_candidate
440253,C574525,0,,unmatched
440254,C574526,0,,unmatched
440255,C574527,0,,unmatched
440858,C574548,0,,unmatched
440983,C574558,0,,unmatched
441512,C574584,1,438443.0,unique_available_candidate
441513,C574584,2,438449.0,multiple_available_candidates
441514,C574584,1,438450.0,unique_available_candidate
441515,C574584,1,438447.0,unique_available_candidate
441516,C574584,2,438448.0,multiple_available_candidates
441517,C574584,1,438444.0,unique_available_candidate
441518,C574584,1,438445.0,unique_available_candidate
441519,C574584,0,,unmatched
441520,C574584,1,438446.0,unique_available_candidate
441966,C574658,0,,unmatched
441967,C574658,0,,unmatched
441968,C574658,0,,unmatched
441969,C574658,0,,unmatched
441970,C574658,0,,unmatched
441971,C574658,0,,unmatched
441972,C574658,0,,unmatched
443823,C574712,1,371901.0,unique_available_candidate
443824,C574712,0,,unmatched
443825,C574712,3,371978.0,multiple_available_candidates
443826,C574712,2,371977.0,multiple_available_candidates
445017,C574748,1,443620.0,unique_available_candidate
445018,C574748,1,443621.0,unique_available_candidate
445019,C574748,0,,unmatched
445077,C574753,0,,unmatched
445078,C574753,0,,unmatched
445079,C574753,0,,unmatched
445230,C574825,0,,unmatched
445231,C574825,1,436670.0,unique_available_candidate
445236,C574828,0,,unmatched
445541,C574850,0,,unmatched
445953,C574865,0,,unmatched
446068,C574872,0,,unmatched
446097,C574875,0,,unmatched
446098,C574875,1,422731.0,unique_available_candidate
446099,C574876,1,432393.0,unique_available_candidate
446243,C574886,1,387760.0,unique_available_candidate
446373,C574894,0,,unmatched
446374,C574894,0,,unmatched
446375,C574894,2,426751.0,multiple_available_candidates
446376,C574894,1,426748.0,unique_available_candidate
446377,C574894,1,426734.0,unique_available_candidate
446378,C574894,2,426733.0,multiple_available_candidates
446379,C574894,1,426707.0,unique_available_candidate
446380,C574894,0,,unmatched
446434,C574897,0,,unmatched
446504,C574900,0,,unmatched
446533,C574902,0,,unmatched
446652,C574912,0,,unmatched
446814,C574922,1,334356.0,unique_available_candidate
446815,C574922,0,,unmatched
446816,C574922,0,,unmatched
446817,C574922,0,,unmatched
446818,C574922,0,,unmatched
446819,C574922,0,,unmatched
446820,C574922,0,,unmatched
446821,C574922,0,,unmatched
446822,C574922,0,,unmatched
446823,C574922,0,,unmatched
446824,C574922,0,,unmatched
446825,C574922,0,,unmatched
446826,C574922,1,114950.0,unique_available_candidate
446827,C574922,1,114951.0,unique_available_candidate
446828,C574922,0,,unmatched
447089,C574946,0,,unmatched
447598,C574954,1,428329.0,unique_available_candidate
447599,C574954,0,,unmatched
447600,C574954,0,,unmatched
447601,C574954,0,,unmatched
447630,C574955,0,,unmatched
447631,C574955,1,401377.0,unique_available_candidate
447632,C574955,0,,unmatched
447633,C574955,0,,unmatched
447634,C574955,0,,unmatched
447635,C574955,0,,unmatched
447636,C574955,0,,unmatched
447637,C574955,0,,unmatched
447638,C574955,0,,unmatched
447639,C574955,1,401362.0,unique_available_candidate
447640,C574955,1,401376.0,unique_available_candidate
447641,C574957,0,,unmatched
447995,C574999,0,,unmatched
448017,C575004,1,384262.0,unique_available_candidate
448018,C575004,1,384263.0,unique_available_candidate
448059,C575013,0,,unmatched
448135,C575035,1,419999.0,unique_available_candidate
448136,C575035,0,,unmatched
448137,C575035,0,,unmatched
448138,C575035,0,,unmatched
448139,C575035,3,342228.0,multiple_available_candidates
448140,C575035,0,,unmatched
448283,C575042,0,,unmatched
448284,C575042,3,364523.0,multiple_available_candidates
448285,C575042,0,,unmatched
448286,C575042,2,383803.0,multiple_available_candidates
448288,C575044,1,367943.0,unique_available_candidate
448315,C575047,1,448287.0,unique_available_candidate
448398,C575052,0,,unmatched
448424,C575055,0,,unmatched
448426,C575056,1,423879.0,unique_available_candidate
448474,C575058,0,,unmatched
448475,C575058,0,,unmatched
448611,C575064,0,,unmatched
448612,C575064,0,,unmatched
448613,C575064,0,,unmatched
448614,C575064,0,,unmatched
448615,C575064,0,,unmatched
448616,C575064,0,,unmatched
448617,C575065,0,,unmatched
448618,C575065,0,,unmatched
448619,C575065,0,,unmatched
449031,C575079,2,401129.0,multiple_available_candidates
449032,C575079,0,,unmatched
449033,C575079,0,,unmatched
449039,C575081,0,,unmatched
449040,C575081,0,,unmatched
449041,C575082,1,396465.0,unique_available_candidate
449042,C575082,0,,unmatched
449043,C575082,0,,unmatched
449044,C575082,0,,unmatched
449045,C575082,1,396431.0,unique_available_candidate
449046,C575082,0,,unmatched
449047,C575082,0,,unmatched
449048,C575082,1,396419.0,unique_available_candidate
449049,C575082,0,,unmatched
449050,C575082,0,,unmatched
449879,C575142,0,,unmatched
449987,C575150,0,,unmatched
449988,C575150,1,436280.0,unique_available_candidate
449989,C575150,0,,unmatched
449990,C575150,0,,unmatched
449991,C575150,0,,unmatched
449992,C575150,0,,unmatched
449993,C575150,0,,unmatched
450079,C575153,0,,unmatched
450080,C575155,0,,unmatched
450081,C575155,0,,unmatched
450082,C575155,0,,unmatched
450083,C575156,1,437516.0,unique_available_candidate
450084,C575156,0,,unmatched
450085,C575156,0,,unmatched
450086,C575157,1,434589.0,unique_available_candidate
450087,C575158,0,,unmatched
450088,C575159,0,,unmatched
450089,C575159,1,279293.0,unique_available_candidate
450090,C575159,0,,unmatched
450091,C575160,0,,unmatched
450092,C575160,0,,unmatched
450093,C575160,0,,unmatched
450094,C575161,0,,unmatched
450193,C575171,0,,unmatched
450194,C575172,0,,unmatched
450195,C575173,0,,unmatched
450196,C575174,0,,unmatched
451761,C575223,0,,unmatched
451762,C575224,2,451679.0,multiple_available_candidates
451763,C575224,12,451684.0,multiple_available_candidates
451764,C575224,1,451681.0,unique_available_candidate
451765,C575224,2,451678.0,multiple_available_candidates
451766,C575224,3,451673.0,multiple_available_candidates
451767,C575224,1,451686.0,unique_available_candidate
451768,C575224,8,451682.0,multiple_available_candidates
451769,C575224,7,451674.0,multiple_available_candidates
451770,C575224,2,451680.0,multiple_available_candidates
451771,C575224,7,451676.0,multiple_available_candidates
451772,C575224,7,451683.0,multiple_available_candidates
451773,C575224,5,451685.0,multiple_available_candidates
451774,C575224,7,451675.0,multiple_available_candidates
451775,C575224,4,451677.0,multiple_available_candidates
451789,C575257,0,,unmatched
451790,C575257,1,143395.0,unique_available_candidate
451791,C575257,0,,unmatched
452213,C575327,4,432807.0,multiple_available_candidates
452551,C575341,1,373594.0,unique_available_candidate
452552,C575341,1,373593.0,unique_available_candidate
452778,C575385,0,,unmatched
452779,C575385,0,,unmatched
452780,C575385,1,357558.0,unique_available_candidate
454100,C575511,1,335616.0,unique_available_candidate
454381,C575531,0,,unmatched
454382,C575537,1,138719.0,unique_available_candidate
454397,C575565,0,,unmatched
454398,C575572,0,,unmatched
454399,C575572,0,,unmatched
454400,C575572,0,,unmatched
454401,C575573,0,,unmatched
454402,C575573,0,,unmatched
454432,C575575,1,422678.0,unique_available_candidate
454461,C575577,0,,unmatched
454462,C575578,0,,unmatched
454466,C575580,0,,unmatched
454572,C575585,0,,unmatched
454629,C575588,1,116349.0,unique_available_candidate
454657,C575590,0,,unmatched
454658,C575590,0,,unmatched
454669,C575592,1,441780.0,unique_available_candidate
454670,C575592,1,441778.0,unique_available_candidate
455284,C575606,0,,unmatched
455285,C575608,0,,unmatched
455286,C575608,0,,unmatched
455287,C575608,0,,unmatched
455288,C575608,0,,unmatched
455289,C575608,0,,unmatched
455408,C575616,0,,unmatched
455409,C575616,1,417228.0,unique_available_candidate
455513,C575626,0,,unmatched
455514,C575626,0,,unmatched
455574,C575630,0,,unmatched
455575,C575630,1,433614.0,unique_available_candidate
455646,C575635,3,455621.0,multiple_available_candidates
455647,C575635,2,455620.0,multiple_available_candidates
455709,C575638,2,455648.0,multiple_available_candidates
455752,C575641,0,,unmatched
455829,C575648,0,,unmatched
455862,C575650,0,,unmatched
455863,C575651,0,,unmatched
455864,C575651,0,,unmatched
455865,C575651,0,,unmatched
455866,C575651,0,,unmatched
455867,C575651,0,,unmatched
455868,C575651,0,,unmatched
455909,C575653,0,,unmatched
455910,C575653,1,421346.0,unique_available_candidate
455911,C575653,0,,unmatched
456026,C575662,0,,unmatched
456027,C575662,0,,unmatched
456028,C575663,0,,unmatched
456029,C575664,0,,unmatched
456030,C575665,0,,unmatched
456031,C575666,0,,unmatched
456032,C575667,0,,unmatched
456092,C575669,1,431584.0,unique_available_candidate
456093,C575670,0,,unmatched
456114,C575672,0,,unmatched
456115,C575672,0,,unmatched
456217,C575679,0,,unmatched
457790,C575746,0,,unmatched
457791,C575746,1,298808.0,unique_available_candidate
457877,C575749,0,,unmatched
457878,C575749,0,,unmatched
457935,C575752,1,438387.0,unique_available_candidate
457936,C575752,1,438386.0,unique_available_candidate
458225,C575763,0,,unmatched
458331,C575777,1,326294.0,unique_available_candidate
458449,C575839,1,362420.0,unique_available_candidate
458450,C575839,0,,unmatched
458516,C575841,7,451787.0,multiple_available_candidates
459263,C575872,0,,unmatched
459798,C575879,0,,unmatched
459799,C575879,1,459797.0,unique_available_candidate
460604,C575921,0,,unmatched
461405,C575940,2,461302.0,multiple_available_candidates
461406,C575940,2,461299.0,multiple_available_candidates
461407,C575940,3,461312.0,multiple_available_candidates
461408,C575940,2,461301.0,multiple_available_candidates
461409,C575940,1,461305.0,unique_available_candidate
461410,C575940,1,461304.0,unique_available_candidate
461411,C575940,1,461307.0,unique_available_candidate
461412,C575940,1,461311.0,unique_available_candidate
461413,C575940,1,461303.0,unique_available_candidate
461414,C575940,1,461309.0,unique_available_candidate
461415,C575940,1,461310.0,unique_available_candidate
461416,C575940,3,461313.0,multiple_available_candidates
461417,C575940,1,461314.0,unique_available_candidate
461418,C575940,1,461308.0,unique_available_candidate
461419,C575940,1,461306.0,unique_available_candidate
461420,C575940,1,461300.0,unique_available_candidate
461859,C575953,0,,unmatched
461860,C575953,1,411369.0,unique_available_candidate
462122,C575962,0,,unmatched
462123,C575963,0,,unmatched
462528,C575980,0,,unmatched
462529,C575980,0,,unmatched
462530,C575980,0,,unmatched
462531,C575980,1,325312.0,unique_available_candidate
463819,C576072,1,337596.0,unique_available_candidate
464520,C576108,1,399866.0,unique_available_candidate
464806,C576183,1,162980.0,unique_available_candidate
464807,C576183,1,163029.0,unique_available_candidate
464973,C576194,0,,unmatched
464974,C576195,14,341020.0,multiple_available_candidates
464985,C576197,0,,unmatched
464995,C576199,0,,unmatched
464996,C576199,0,,unmatched
464997,C576199,1,418117.0,unique_available_candidate
465284,C576216,0,,unmatched
465285,C576216,0,,unmatched
465286,C576216,1,349135.0,unique_available_candidate
465287,C576216,0,,unmatched
465288,C576216,2,394981.0,multiple_available_candidates
465289,C576216,1,426825.0,unique_available_candidate
465290,C576218,0,,unmatched
465330,C576223,0,,unmatched
465331,C576223,0,,unmatched
465332,C576223,1,421018.0,unique_available_candidate
465341,C576226,0,,unmatched
465342,C576226,0,,unmatched
465343,C576227,0,,unmatched
465344,C576227,0,,unmatched
465413,C576229,0,,unmatched
465414,C576230,0,,unmatched
465415,C576230,1,423585.0,unique_available_candidate
465416,C576230,2,423657.0,multiple_available_candidates
465417,C576230,2,423608.0,multiple_available_candidates
465418,C576231,0,,unmatched
465419,C576231,0,,unmatched
465420,C576231,0,,unmatched
465421,C576232,1,443522.0,unique_available_candidate
465422,C576232,0,,unmatched
465423,C576233,0,,unmatched
465425,C576235,1,441702.0,unique_available_candidate
465517,C576240,1,422468.0,unique_available_candidate
465518,C576241,0,,unmatched
465519,C576241,0,,unmatched
465520,C576241,0,,unmatched
465521,C576242,0,,unmatched
465522,C576243,0,,unmatched
465523,C576243,0,,unmatched
465524,C576243,0,,unmatched
465548,C576244,0,,unmatched
465614,C576247,0,,unmatched
465615,C576247,0,,unmatched
465616,C576247,0,,unmatched
465617,C576247,0,,unmatched
465695,C576248,0,,unmatched
465696,C576248,1,448994.0,unique_available_candidate
466258,C576324,0,,unmatched
466259,C576324,0,,unmatched
466260,C576324,0,,unmatched
466261,C576324,0,,unmatched
466262,C576324,2,55893.0,multiple_available_candidates
466263,C576325,1,367691.0,unique_available_candidate
467437,C576338,0,,unmatched
467479,C576348,0,,unmatched
467480,C576348,0,,unmatched
467489,C576350,0,,unmatched
467605,C576360,1,398880.0,unique_available_candidate
467631,C576363,0,,unmatched
467903,C576375,1,345273.0,unique_available_candidate
467904,C576375,1,345272.0,unique_available_candidate
467905,C576375,1,345271.0,unique_available_candidate
468154,C576393,0,,unmatched
468155,C576393,0,,unmatched
468175,C576397,1,438705.0,unique_available_candidate
468223,C576401,0,,unmatched
468224,C576402,0,,unmatched
468281,C576409,1,425481.0,unique_available_candidate
468577,C576515,1,468571.0,unique_available_candidate
468949,C576561,0,,unmatched
468950,C576561,1,138.0,unique_available_candidate
468951,C576561,1,424631.0,unique_available_candidate
468952,C576561,0,,unmatched
468953,C576561,0,,unmatched
468954,C576561,1,59545.0,unique_available_candidate
468955,C576561,1,362548.0,unique_available_candidate
468956,C576561,2,201103.0,multiple_available_candidates
468957,C576561,2,452089.0,multiple_available_candidates
468958,C576561,1,373447.0,unique_available_candidate
468959,C576561,0,,unmatched
468960,C576561,0,,unmatched
468961,C576561,5,171664.0,multiple_available_candidates
469000,C576565,1,468780.0,unique_available_candidate
469103,C576576,0,,unmatched
471684,C576647,1,245609.0,unique_available_candidate
471685,C576647,1,245617.0,unique_available_candidate
472193,C576670,1,179801.0,unique_available_candidate
472194,C576670,0,,unmatched
472195,C576670,0,,unmatched
472196,C576670,0,,unmatched
472197,C576670,0,,unmatched
472198,C576670,2,403912.0,multiple_available_candidates
473229,C576785,1,363830.0,unique_available_candidate
473230,C576785,1,363826.0,unique_available_candidate
473231,C576785,1,363828.0,unique_available_candidate
473232,C576785,1,363827.0,unique_available_candidate
473233,C576785,1,363825.0,unique_available_candidate
473281,C576788,1,446927.0,unique_available_candidate
473311,C576816,16,473283.0,multiple_available_candidates
473389,C576831,1,471157.0,unique_available_candidate
473390,C576831,1,471159.0,unique_available_candidate
473391,C576831,1,471158.0,unique_available_candidate
473392,C576831,1,471160.0,unique_available_candidate
473393,C576831,1,471162.0,unique_available_candidate
473394,C576831,1,471161.0,unique_available_candidate
473395,C576831,1,471156.0,unique_available_candidate
474759,C576850,0,,unmatched
474760,C576850,0,,unmatched
474761,C576850,1,365221.0,unique_available_candidate
474762,C576850,0,,unmatched
474883,C576856,0,,unmatched
474976,C576858,0,,unmatched
474977,C576858,1,399940.0,unique_available_candidate
475207,C576866,1,320612.0,unique_available_candidate
475224,C576868,0,,unmatched
475230,C576870,0,,unmatched
475231,C576871,0,,unmatched
475232,C576871,0,,unmatched
475511,C576898,0,,unmatched
475564,C576903,1,457125.0,unique_available_candidate
475633,C576908,0,,unmatched
475634,C576908,0,,unmatched
475819,C576918,0,,unmatched
475820,C576919,0,,unmatched
475821,C576919,1,375268.0,unique_available_candidate
475846,C576921,1,475810.0,unique_available_candidate
475901,C576925,0,,unmatched
475902,C576925,3,419869.0,multiple_available_candidates
476236,C576968,0,,unmatched
476237,C576968,0,,unmatched
476238,C576968,0,,unmatched
476239,C576968,0,,unmatched
476240,C576968,0,,unmatched
476241,C576968,0,,unmatched
476242,C576968,0,,unmatched
476243,C576968,2,305445.0,multiple_available_candidates
476244,C576968,0,,unmatched
476245,C576974,0,,unmatched
476246,C576974,0,,unmatched
476972,C577040,1,461550.0,unique_available_candidate
476974,C577042,0,,unmatched
476975,C577042,0,,unmatched
477662,C577066,1,476631.0,unique_available_candidate
477668,C577070,1,237166.0,unique_available_candidate
477726,C577073,0,,unmatched
477785,C577075,1,284963.0,unique_available_candidate
478439,C577081,0,,unmatched
478649,C577096,0,,unmatched
479082,C577131,1,479081.0,unique_available_candidate
479168,C577147,0,,unmatched
479169,C577147,0,,unmatched
479170,C577147,0,,unmatched
479180,C577149,0,,unmatched
479181,C577149,0,,unmatched
479276,C577151,0,,unmatched
479277,C577151,0,,unmatched
479302,C577153,0,,unmatched
479303,C577153,1,455643.0,unique_available_candidate
479304,C577153,0,,unmatched
479305,C577153,0,,unmatched
479306,C577153,0,,unmatched
479307,C577154,0,,unmatched
479423,C577159,0,,unmatched
479424,C577159,0,,unmatched
479425,C577159,1,88194.0,unique_available_candidate
479426,C577159,0,,unmatched
479475,C577163,0,,unmatched
479476,C577164,0,,unmatched
479813,C577196,1,380399.0,unique_available_candidate
479814,C577196,0,,unmatched
479815,C577196,0,,unmatched
479816,C577196,1,380400.0,unique_available_candidate
479817,C577196,1,380398.0,unique_available_candidate
479818,C577196,0,,unmatched
479866,C577227,0,,unmatched
479867,C577227,0,,unmatched
479868,C577227,0,,unmatched
479869,C577227,0,,unmatched
480915,C577323,0,,unmatched
480942,C577327,1,269980.0,unique_available_candidate
480961,C577330,0,,unmatched
480962,C577330,0,,unmatched
480963,C577330,0,,unmatched
481152,C577342,0,,unmatched
481153,C577343,0,,unmatched
481164,C577345,0,,unmatched
481165,C577346,0,,unmatched
481174,C577348,0,,unmatched
481175,C577349,1,266747.0,unique_available_candidate
481176,C577350,0,,unmatched
481177,C577350,0,,unmatched
481178,C577350,0,,unmatched
481179,C577351,0,,unmatched
481180,C577351,0,,unmatched
481181,C577351,0,,unmatched
481188,C577353,1,383505.0,unique_available_candidate
481189,C577354,0,,unmatched
481873,C577360,1,475213.0,unique_available_candidate
481875,C577362,1,446650.0,unique_available_candidate
481876,C577363,0,,unmatched
481877,C577364,1,448049.0,unique_available_candidate
481894,C577369,0,,unmatched
481895,C577375,0,,unmatched
481896,C577375,0,,unmatched
481897,C577381,0,,unmatched
481898,C577381,0,,unmatched
481902,C577383,0,,unmatched
481903,C577383,0,,unmatched
481904,C577383,0,,unmatched
481905,C577384,0,,unmatched
481906,C577385,0,,unmatched
481907,C577385,0,,unmatched
481908,C577386,0,,unmatched
481910,C577388,12,481228.0,multiple_available_candidates
481911,C577388,0,,unmatched
481912,C577388,0,,unmatched
481913,C577388,0,,unmatched
481914,C577388,0,,unmatched
481915,C577388,0,,unmatched
481916,C577388,3,387771.0,multiple_available_candidates
481917,C577388,0,,unmatched
481918,C577388,0,,unmatched
481919,C577388,0,,unmatched
481920,C577389,0,,unmatched
481921,C577390,0,,unmatched
481922,C577391,0,,unmatched
481923,C577391,0,,unmatched
481924,C577392,1,461230.0,unique_available_candidate
481947,C577394,0,,unmatched
481948,C577394,0,,unmatched
481949,C577394,0,,unmatched
481950,C577394,0,,unmatched
481951,C577395,0,,unmatched
481952,C577395,0,,unmatched
481953,C577395,0,,unmatched
481965,C577397,0,,unmatched
481966,C577397,0,,unmatched
481967,C577397,0,,unmatched
481968,C577398,0,,unmatched
481969,C577398,0,,unmatched
481970,C577399,0,,unmatched
482665,C577481,5,385284.0,multiple_available_candidates
482975,C577486,1,345738.0,unique_available_candidate
483840,C577509,1,483640.0,unique_available_candidate
483900,C577513,0,,unmatched
483901,C577513,1,483420.0,unique_available_candidate
483902,C577513,2,483395.0,multiple_available_candidates
484960,C577547,7,462628.0,multiple_available_candidates
484961,C577547,2,365700.0,multiple_available_candidates
484962,C577547,5,402394.0,multiple_available_candidates
484963,C577547,6,434176.0,multiple_available_candidates
484964,C577547,1,472113.0,unique_available_candidate
484965,C577547,6,300887.0,multiple_available_candidates
484966,C577547,13,479644.0,multiple_available_candidates
484967,C577547,2,345398.0,multiple_available_candidates
484968,C577547,5,440784.0,multiple_available_candidates
484969,C577547,8,448720.0,multiple_available_candidates
484970,C577547,1,413129.0,unique_available_candidate
485645,C577614,1,480914.0,unique_available_candidate
485789,C577683,0,,unmatched
485826,C577688,0,,unmatched
485890,C577692,0,,unmatched
485891,C577692,0,,unmatched
485892,C577692,0,,unmatched
485893,C577693,0,,unmatched
485894,C577693,0,,unmatched
486241,C577722,0,,unmatched
486437,C577731,0,,unmatched
486508,C577737,4,467576.0,multiple_available_candidates
486509,C577737,1,460609.0,unique_available_candidate
486510,C577737,2,467575.0,multiple_available_candidates
486511,C577737,1,460611.0,unique_available_candidate
486512,C577737,1,460610.0,unique_available_candidate
486513,C577737,3,467577.0,multiple_available_candidates
486514,C577737,1,460617.0,unique_available_candidate
486515,C577737,1,460606.0,unique_available_candidate
486516,C577737,2,467574.0,multiple_available_candidates
486517,C577737,2,467571.0,multiple_available_candidates
486518,C577737,2,467573.0,multiple_available_candidates
486519,C577737,1,460616.0,unique_available_candidate
486520,C577737,1,460612.0,unique_available_candidate
486521,C577737,3,467572.0,multiple_available_candidates
486856,C577750,0,,unmatched
486857,C577750,0,,unmatched
486898,C577752,0,,unmatched
486899,C577752,0,,unmatched
486900,C577752,0,,unmatched
486901,C577753,0,,unmatched
487712,C577775,1,452568.0,unique_available_candidate
487713,C577775,1,452569.0,unique_available_candidate
487714,C577775,1,452570.0,unique_available_candidate
487787,C577779,0,,unmatched
487788,C577779,0,,unmatched
487789,C577779,0,,unmatched
487791,C577781,0,,unmatched
487973,C577786,0,,unmatched
487974,C577786,0,,unmatched
488179,C577799,1,473422.0,unique_available_candidate
488379,C577815,0,,unmatched
488408,C577817,0,,unmatched
488409,C577817,0,,unmatched
488420,C577819,0,,unmatched
488421,C577819,0,,unmatched
488422,C577819,0,,unmatched
488423,C577819,0,,unmatched
488431,C577821,0,,unmatched
488432,C577821,0,,unmatched
488490,C577828,0,,unmatched
488515,C577832,1,453565.0,unique_available_candidate
488516,C577832,1,453557.0,unique_available_candidate
488517,C577832,1,453561.0,unique_available_candidate
488518,C577832,1,453560.0,unique_available_candidate
488519,C577832,1,453559.0,unique_available_candidate
488520,C577832,1,453558.0,unique_available_candidate
488521,C577832,1,453562.0,unique_available_candidate
488522,C577832,1,453567.0,unique_available_candidate
488523,C577832,1,453564.0,unique_available_candidate
488524,C577832,1,453563.0,unique_available_candidate
488525,C577832,1,453566.0,unique_available_candidate
488595,C577839,0,,unmatched
488721,C577849,0,,unmatched
488722,C577849,2,378496.0,multiple_available_candidates
488723,C577849,0,,unmatched
489047,C577889,1,473446.0,unique_available_candidate
489048,C577892,0,,unmatched
489244,C578003,0,,unmatched
489288,C578007,0,,unmatched
489289,C578007,0,,unmatched
489290,C578007,0,,unmatched
489291,C578007,0,,unmatched
490090,C578039,0,,unmatched
490505,C578061,0,,unmatched
490506,C578062,0,,unmatched
490507,C578062,3,312645.0,multiple_available_candidates
490508,C578062,0,,unmatched
491732,C578073,0,,unmatched
491733,C578073,0,,unmatched
491886,C578076,0,,unmatched
491887,C578077,0,,unmatched
492135,C578090,2,425673.0,multiple_available_candidates
492201,C578097,0,,unmatched
